('CBCO', 12.0545703125, 0.4917174617034313)
('ICAD', 4.4437109375, 0.4918940180759804)
('UCTT', 5.5708203125, 0.49216599111519616)
('CIFC', 6.7052734375, 0.49233639552696085)
('OJSCY', 4.115640625, 0.4934698781862745)
('OXLCO', 24.3747265703125, 0.4939433805513442)
('AMKR', 5.639765625, 0.49408151348039214)
('PBCT', 15.5656640703125, 0.49426623461470887)
('CIO', 11.74476171875, 0.49461848809742653)
('HTBI', 18.6987891015625, 0.4947338030341621)
('ASBB', 25.0817968828125, 0.4949231016094999)
('ADTTF', 8.543359375, 0.4962890625)
('EFC', 17.3834765625, 0.4965467317626314)
('EJPRY', 15.08757814453125, 0.4966020062028692)
('LOR', 9.1921484375, 0.4972498759191177)
('QEPC', 16.4241796484375, 0.4974509829725973)
('PML', 12.85109375, 0.4975007598039216)
('GV', 1.9923828125, 0.498050378370098)
('ZFC', 14.4338671875, 0.49900420189950984)
('RIVE', 12.0953515625, 0.49922575827205884)
('PFS', 19.6901562265625, 0.5000338116548897)
('WPRT', 2.4206640625, 0.5005803416053921)
('BV', 4.076015625, 0.5006781801470588)
('JAGX', 2.2768984375, 0.5009449935661765)
('IGA', 10.2519140625, 0.5014524004289215)
('HKKIF', 6.933945312500001, 0.5014616283700982)
('MFL', 14.9023828203125, 0.5018221624896303)
('NVX', 15.58984371875, 0.5022870028531363)
('CWEGF', 3.4214453125, 0.5023175107230392)
('BSMX', 8.51859375, 0.5025564460784314)
('SYNC', 1.9622265625, 0.5030644347426471)
('RVT', 11.714921875, 0.5034486213235294)
('EPM', 5.34957421875, 0.5035806062346814)
('EGO', 3.53953125, 0.503929975490196)
('VTKLF', 10.9929296875, 0.5039455009191175)
('ORC', 9.7251171875, 0.5040768489583334)
('CGO', 11.2219921875, 0.5043226822916667)
('EVN', 13.76640625, 0.5043509558823529)
('TKAGY', 11.7676171875, 0.5050801822916666)
('CANF', 2.7072265625, 0.5054624739583334)
('ACGBY', 9.3830078125, 0.5057324862132353)
('EDAP', 3.97671875, 0.5058456617647059)
('EVK', 2.406484375, 0.5058770036764706)
('BFK', 14.8633984375, 0.5059048759191176)
('VCF', 14.83390625390625, 0.5061078293419157)
('TFSL', 17.6349218828125, 0.5064548841487313)
('LBIX', 2.583671875, 0.5069833272058824)
('EAE', 24.706953171875, 0.5075828410617585)
('CFCB', 16.665898484375, 0.5078038465014115)
('JVA', 4.247421875, 0.5082325428921569)
('DSPG', 9.4466796875, 0.5085226577818627)
('PIY', 26.21984373828125, 0.5089553413693155)
('MSBF', 12.4058984375, 0.509228209252451)
('EFF', 14.5823046875, 0.5102193734681372)
('MUA', 14.392890625, 0.5113092585784313)
('NPI', 14.2312109375, 0.5116459788602941)
('PBAM', 15.87113275390625, 0.5121261455623901)
('STM', 6.4003515625, 0.5126739935661765)
('ARDC', 13.695390625, 0.512683768382353)
('KBAL', 11.0051953125, 0.5131411381740195)
('EVTCY', 8.2494921875, 0.5132056234681373)
('GBNK', 16.165234390625, 0.5136305242968038)
('TRCB', 9.6796875, 0.5137779411764706)
('ITUS', 3.3759375, 0.5142555882352942)
('FBPI', 16.68554689453125, 0.5144028206355064)
('SPIL', 7.1625781250000005, 0.5148270526960785)
('NJV', 14.9012109140625, 0.515194145427122)
('WEEEF', 2.7793046875, 0.5165809420955882)
('TMOAY', 4.992964453125, 0.518173013672641)
('SWRBY', 9.97609375, 0.5185470343137255)
('BVBC', 8.339296875, 0.5186034252450981)
('MBSRF', 20.83921920703125, 0.5186517950308874)
('NFJ', 12.4476953125, 0.5194468244485294)
('KLDX', 2.861328125, 0.5195739154411765)
('NXP', 14.3921875, 0.5196900980392156)
('IHPCF', 20.305753703125, 0.5200914755004057)
('SVBA', 4.304375, 0.5201807843137255)
('EUIVF', 7.651601562500001, 0.5211060523897062)
('INB', 9.282578125, 0.5212945036764706)
('ECPCY', 3.77391796875, 0.5218088520680146)
('EMI', 13.358515625, 0.5228762193627451)
('CORT', 4.728046875, 0.5252628370098038)
('ENX', 13.340625, 0.5257439215686274)
('S', 3.94671875, 0.5258566421568628)
('BST', 16.53157033984375, 0.5262435472959979)
('ECIFY', 2.9319921875, 0.5267117018995098)
('DMO', 23.64015617578125, 0.5268509257884982)
('NIE', 18.00488283203125, 0.5270368314339363)
('LMOS', 12.1142578125, 0.5278308195465686)
('PBT', 6.331796875, 0.5281747977941177)
('FBMS', 17.0455078125, 0.5282908397821922)
('HDIUF', 12.8244140625, 0.5296333808210785)
('FMN', 15.22695314453125, 0.5299122980705712)
('STDY', 3.22616796875, 0.5310170108915441)
('TYCB', 27.84246091015625, 0.5311214120152116)
('NYH', 12.948046875, 0.5312157781862744)
('HBMD', 13.0915234375, 0.5315259053308824)
('YZC', 5.0937890625, 0.5316612729779412)
('TCPC', 14.61890625, 0.5319964460784314)
('EVBN', 24.4533594140625, 0.5321282940799924)
('VLPNY', 6.6439453125, 0.5350255499387255)
('TAC', 4.563515625, 0.5355593566176471)
('JRJC', 4.7077734375, 0.5357028661151961)
('DTQ', 24.92828129296875, 0.5360558314036669)
('JPW', 15.24484375390625, 0.5360588007855981)
('MNTX', 6.214453125, 0.536161268382353)
('NAZ', 15.5915234140625, 0.5363854561478124)
('VG', 5.4679296875, 0.5366760891544118)
('SPAN', 18.48953123828125, 0.5367332010482531)
('VKI', 12.076953125, 0.5369875428921568)
('QLTI', 2.366171875, 0.5384550919117648)
('NMO', 13.990625, 0.5386247058823529)
('NTRSP', 26.66085544140625, 0.5387225422291729)
('NJCB', 5.220234375, 0.5399952389705882)
('NAD', 14.5959375, 0.540194411764706)
('APB', 9.96171875, 0.540514681372549)
('HFBK', 28.364218671875, 0.541135822975782)
('SHSP', 4.3282421875, 0.541474152879902)
('RUTH', 16.55300783203125, 0.5417764149583286)
('AGNCB', 24.53892970703125, 0.5422249127811256)
('TKC', 9.445, 0.5425968627450981)
('BNDSY', 3.66734375, 0.5427129166666665)
('JTD', 14.0290625, 0.5429206862745098)
('BSE', 13.8559375, 0.5431959803921569)
('NL', 3.07609375, 0.5442003676470588)
('HTGC', 11.604765625, 0.5448971997549019)
('BPFH', 11.5701953125, 0.5449909420955882)
('MVC', 7.9907421875, 0.5452335646446078)
('NWFL', 28.190000015625, 0.5459318101180388)
('WSBF', 13.906171875, 0.5460927389705883)
('ZONMY', 7.382890625, 0.5462363174019608)
('VSR', 2.54390625, 0.5462803676470588)
('EVM', 12.498984375, 0.5466922977941177)
('MITL', 7.331953125, 0.5467098958333334)
('NPF', 13.9003515625, 0.5467343857230392)
('TZOO', 8.3681640625, 0.5467483808210784)
('NYMT', 5.608203125, 0.5469144056372549)
('ASYS', 5.6791796875, 0.5475016773897059)
('NTX', 14.51296875, 0.5483276225490196)
('SCM', 10.04234375, 0.5491066421568628)
('CCOEY', 11.144125, 0.5494137254901961)
('NNC', 13.5484375, 0.5498438235294117)
('EARN', 12.5891015625, 0.5499446798406863)
('GGN', 5.550625, 0.5505227450980392)
('FCH', 7.371953125, 0.5505255821078431)
('FMCKJ', 4.0719140625, 0.5509159298406863)
('SNBC', 20.80808595703125, 0.5512288584652256)
('TSC', 12.799609375, 0.5518296507352941)
('NPNYY', 4.395078125, 0.5550156801470587)
('FULT', 13.1613671875, 0.5552118489583335)
('MUC', 15.22003905859375, 0.5564435198018671)
('AQUNF', 8.09421875, 0.5581742892156862)
('NAC', 15.69921879296875, 0.5590786735969961)
('LMPMY', 6.3989453124999995, 0.5595098636642155)
('NUW', 17.6386718828125, 0.5620131742076174)
('CUZ', 9.7802734375, 0.5635893367034315)
('GAINN', 24.63606642578125, 0.5636960378060338)
('SSNT', 2.396015625, 0.5642326899509804)
('CFD', 9.503359375, 0.5643612193627451)
('GGE', 15.39121092578125, 0.5646569348888689)
('AVP', 4.018359375, 0.5652067095588236)
('NEA', 13.8935546875, 0.5652159420955882)
('BAF', 15.01281249609375, 0.5655120432377959)
('NVMI', 10.70578125, 0.5663907598039215)
('AGYS', 10.586640625, 0.5677494546568628)
('CJPRY', 17.53554679296875, 0.5680262766689963)
('DRTGF', 7.81778125, 0.5681093715686278)
('NUVSF', 4.0996875, 0.5686414705882352)
('BCLYF', 2.919453125, 0.5686906801470588)
('EML', 16.700781296875, 0.5692080464758645)
('ALIM', 2.354765625, 0.5708470036764706)
('BYM', 14.72761718359375, 0.5710064450965113)
('GBDC', 16.96515621875, 0.5722469798141637)
('GPAGF', 14.479289078125, 0.5734666460198684)
('ENZY', 8.90175, 0.57364)
('UVSP', 19.881054734375, 0.5747200933693409)
('SITO', 3.2044140625, 0.5761424004289216)
('FIRT', 16.75835941015625, 0.5771928114003761)
('OHRP', 3.3265234375, 0.5774392386642156)
('OCANF', 2.511484375, 0.578042493872549)
('BWG', 12.2298046875, 0.5782905499387255)
('BLE', 15.44292971875, 0.5802341892844776)
('CBNK', 17.5359375, 0.580948147373004)
('STOSF', 3.174296875, 0.5822277389705883)
('EMKR', 6.175078125, 0.5833301899509803)
('SBCF', 15.511601546875, 0.584216610793041)
('BAFYY', 7.2563671875, 0.5856742018995098)
('PAR', 5.53765625, 0.585723112745098)
('NOG', 4.3820703125, 0.5873937362132353)
('CIOIF', 4.3761328125, 0.5884292999387253)
('ICL', 4.6828515625, 0.5890879151348039)
('EBSB', 14.0090234375, 0.5891955131740196)
('IDFB', 5.322734375, 0.5897132781862746)
('MCC', 7.1465625, 0.5897630392156863)
('WPTIF', 11.071765625, 0.5902117095588235)
('CHY', 10.5853515625, 0.5909253661151961)
('CERU', 3.0313203125, 0.5917521166053922)
('FNMAJ', 3.6271875, 0.5923214705882354)
('ISMUF', 2.643046875, 0.5923695036764707)
('CTWSP', 16.463828390625, 0.593139923752647)
('NYRT', 10.21234375, 0.5932791911764705)
('NCMI', 14.64496094140625, 0.5945004014880555)
('CAPR', 3.5548828125, 0.5947890058210784)
('UUU', 4.429453125, 0.5959683272058824)
('LTLB', 12.020625, 0.5961501960784313)
('BGB', 13.9775, 0.596166274509804)
('PCN', 13.873984375, 0.5968977879901961)
('CIX', 11.06765625, 0.5973058578431373)
('SAN', 4.90609375, 0.598029387254902)
('ABRN', 24.43090244140625, 0.5984793490179964)
('TICC', 5.7825, 0.6004682352941176)
('TPVG', 10.9877109375, 0.6014780180759803)
('PCQ', 15.97476564453125, 0.6022078196466222)
('VRTB', 2.4472265625, 0.6025487484681372)
('PFO', 11.2128515625, 0.6026047778799019)
('ARCC', 14.7388281328125, 0.602686485263496)
('MTLS', 7.3784375, 0.6028642156862746)
('NWRLY', 3.76703125, 0.604373112745098)
('RELX', 17.761679726562498, 0.6047818160819719)
('PHK', 8.7653515625, 0.6051692876838235)
('LSCC', 5.234375, 0.6053917647058823)
('MDM', 3.6048046875, 0.6055207460171569)
('ROSYY', 8.0234765625, 0.6060031602328432)
('MCV', 24.27941402734375, 0.6076347238389441)
('IXYS', 11.431640625, 0.6092710232843138)
('CTG', 5.89546875, 0.6096601715686275)
('AKER', 2.2220859375, 0.6100526357230391)
('VER-PF', 25.0131641484375, 0.6108429359618287)
('LOV', 2.8470703125, 0.6112184420955882)
('MFDB', 4.13640625, 0.6114160539215686)
('KZ', 6.655703125, 0.6123022487745099)
('DTF', 15.52937501171875, 0.6131321820540665)
('JAZTF', 11.05078125, 0.6132950735294119)
('AOBI', 2.5098046875, 0.6134380009191177)
('JASO', 8.2359765625, 0.6134806112132353)
('MUS', 13.79640625, 0.6136662499999999)
('IDRA', 2.3730859375, 0.6141382827818627)
('CODI', 15.93007815625, 0.6156368741032147)
('VJET', 5.2586328125, 0.6163443979779412)
('BSRR', 17.30152349609375, 0.6169111224854276)
('IRDM', 7.6567578125, 0.6178627803308824)
('CBJC', 18.82749991015625, 0.6190981188433132)
('BLMT', 22.19585935546875, 0.6209152981811871)
('UCP', 7.3133984375, 0.6210209543504902)
('NUM', 14.0203515625, 0.6210881112132353)
('IDEXY', 16.76601559765625, 0.6218672309875746)
('UTGN', 15.3159765234375, 0.6227903740350034)
('EVJ', 12.991640625, 0.6236584742647059)
('COWN', 3.870546875, 0.6237761703431373)
('QBIEY', 8.6765625, 0.6240077450980391)
('FPF', 22.07207030859375, 0.6255984666613278)
('NQS', 14.3022265625, 0.6258832582720589)
('CGEN', 6.0758984375, 0.6262407582720588)
('IRL', 13.2259375, 0.6280524509803922)
('SNNUF', 16.8032812734375, 0.6294582132969055)
('SAMG', 11.8917578125, 0.6299792509191177)
('GRBS', 10.0851171875, 0.6299819469975491)
('VMO', 13.484765625, 0.6304415134803922)
('NABZY', 10.25359375, 0.6306568382352942)
('NVET', 3.897125, 0.6326111921568628)
('BQH', 14.8147265625, 0.6327928632132509)
('ECYT', 4.0123828125, 0.6336621430759803)
('FACDF', 9.8445703125, 0.6337504028799018)
('MCBC', 6.1246484375, 0.6339543857230392)
('DFP', 23.08402342578125, 0.6360618359357904)
('LDF', 8.3620703125, 0.6363262852328432)
('IROQ', 17.92453120703125, 0.6368428818422747)
('SOHVF', 5.9509765625, 0.63705982689951)
('PTXKY', 5.083828125, 0.6370723546568626)
('PKREY', 14.8908203125, 0.6374954204485841)
('VALE-P', 3.337890625, 0.638295925245098)
('FOEAF', 4.0202734375, 0.6385807092524509)
('CYAN', 5.4580078125, 0.6389885646446078)
('HALL', 11.2583984375, 0.6397233072916667)
('SFUN', 6.0098828125, 0.6399423391544117)
('CAE', 11.419453125, 0.6402287193627451)
('DBCP', 5.797265625, 0.6409070036764706)
('JBAXY', 8.8500390625, 0.6415580376838236)
('PYDS', 2.269921875, 0.6419701899509803)
('FMBI', 17.91042974609375, 0.6423610183592725)
('EGDCY', 12.6534765625, 0.642421983762255)
('NUTR', 24.1314063515625, 0.6424427734783775)
('SZLMY', 12.361230566037735, 0.6429961239485422)
('RICOY', 9.7819921875, 0.643283466605392)
('OAKS', 5.8228515625, 0.6434385033700981)
('LDP', 23.0847656171875, 0.6436611670458605)
('CTRL', 7.8247265624999995, 0.6441073759191176)
('NPN', 15.65058595703125, 0.6445820679355002)
('TACT', 8.1762109375, 0.6446793121936275)
('OZMLF', 3.3840234375, 0.6446853170955883)
('ESD', 14.2816796796875, 0.6447567480827362)
('BEOB', 22.97874994140625, 0.6451860338139065)
('PYOIF', 11.968073828125, 0.6454101270378366)
('KE', 11.3583203125, 0.6460438342524512)
('NAN', 14.3983203125, 0.647000696997549)
('ZTCOY', 3.648671875, 0.6471064644607842)
('EYEG', 3.18870703125, 0.6472176118719363)
('EGAS', 8.000859375, 0.6472792585784313)
('RMCF', 10.68265625, 0.6477937009803921)
('TOF', 3.5283203125, 0.6481732460171569)
('TRYF', 3.1612566037735848, 0.6483286308747854)
('IIM', 16.49304694140625, 0.6502291496234595)
('VCEL', 2.69796875, 0.6519927205882353)
('VPV', 13.101796875, 0.6522446017156863)
('CICOY', 2.4588671875, 0.6534743979779412)
('TIVO', 9.0920703125, 0.6540015793504902)
('MFT', 14.31757812109375, 0.6542944899319971)
('MUH', 15.72679681640625, 0.6544821738880721)
('PCI', 18.34183594921875, 0.6547037218764249)
('ORAN', 16.609531265625, 0.6548209013876313)
('GRKZF', 7.5549609375, 0.6553031514093139)
('PBSK', 16.58492182421875, 0.6563253659825141)
('GBAB', 22.4374218671875, 0.6564938294403507)
('RF', 9.0276171875, 0.6567468489583332)
('NUO', 15.41714847265625, 0.6568581808264151)
('CBLI', 3.3473828125, 0.6577425352328431)
('APLE', 19.060078078125, 0.6584486079980565)
('CSFL', 15.02660157421875, 0.6595825511363866)
('GYC', 22.29300773046875, 0.6606352616109821)
('ISL', 17.19757811328125, 0.6610639172669321)
('DNI', 11.2390625, 0.6614900980392158)
('AMRC', 5.4391796875, 0.661610696997549)
('TTGT', 8.265078125, 0.6625294056372549)
('VGI', 14.354609375, 0.664472787990196)
('KIO', 14.4371875, 0.6650351960784314)
('SNNY', 11.5001953125, 0.6650795695465685)
('TLSNY', 9.840234375, 0.6670360232843138)
('ISTR', 15.7349218828125, 0.6680319434189667)
('TY', 19.9835155546875, 0.6684174186831029)
('NBW', 15.72429684375, 0.6691649759462893)
('KCC', 29.07597648828125, 0.6705401125748628)
('WFAFY', 14.88460935546875, 0.6706531245631634)
('FEO', 13.7625, 0.6714745098039215)
('KPCUF', 5.148828125, 0.6714841115196077)
('SWSSF', 6.88721484375, 0.6727601693474266)
('DENN', 10.5226171875, 0.6736656724877451)
('RBGLY', 19.01230465234375, 0.6738012944156238)
('SVT', 7.863203125, 0.6745646017156862)
('SPE', 13.6619921875, 0.6752089568014706)
('TVBCY', 7.4469921875, 0.6755866038602941)
('TISA', 2.5676953125, 0.6775370205269607)
('JGCCF', 15.341081084942084, 0.6789553250974896)
('QUMU', 3.9301953125, 0.679014471507353)
('KGFHY', 10.22625, 0.6795019607843138)
('AEG', 5.47984375, 0.6802838970588235)
('BSBR', 4.3450390625, 0.6806658808210784)
('COBZ', 12.271171875, 0.6826033272058825)
('HOPS', 2.561350188679245, 0.683167895009434)
('DVSPF', 7.64921875, 0.6837272303921567)
('GNT', 6.4445703125, 0.6841378538602941)
('NWBI', 13.465234375, 0.6853026899509804)
('RLH', 7.6109375, 0.6858767647058823)
('MIY', 14.21015625, 0.6859584068627451)
('OTTW', 10.8448828125, 0.686540378370098)
('CYCCP', 5.1578515625, 0.6865792876838235)
('FDNH', 3.63828125, 0.6868033088235295)
('CISG', 7.9629296875, 0.6872686381740197)
('LARK', 25.64882807421875, 0.6873867889691593)
('BSL', 15.4693750234375, 0.6878749278726977)
('BNJ', 15.41554690625, 0.6907981958776146)
('NWIN', 29.55624987890625, 0.6908156635590557)
('OB', 13.453085937500001, 0.6910622043504902)
('PFBI', 15.55628908203125, 0.6914375848882953)
('MDR', 4.23546875, 0.6918570343137255)
('SLNCF', 2.5365761718749997, 0.6925520826064644)
('VRTK', 2.4123046875, 0.6927401577818627)
('LGI', 12.862578125, 0.6929658762254901)
('JMSB', 16.137549056603774, 0.6944718990994854)
('SLM', 6.8198046875, 0.695448196997549)
('NQP', 14.0987890625, 0.6963393121936273)
('WSTG', 17.6458593203125, 0.6964902335751676)
('AMCN', 4.9096874999999995, 0.6973599019607843)
('PUB', 16.58291016015625, 0.6999028492386762)
('AEGOF', 5.497890625, 0.7013014154411764)
('FSCR', 5.530546875, 0.7024067585784314)
('RICK', 9.9461328125, 0.7030183195465686)
('UMH', 10.0063671875, 0.7034851822916667)
('FHLB', 7.149765625, 0.7039121017156864)
('CIA', 7.4990234375, 0.7045131602328432)
('BSD', 14.310078125, 0.7051748958333333)
('MFD', 12.330625, 0.705464705882353)
('NTWK', 6.19734375, 0.7072023284313725)
('QQQX', 18.2001172265625, 0.7077392457338937)
('AGNC', 18.55148440625, 0.7083124005249793)
('AEB', 23.840078171875, 0.7088618972381823)
('THBIY', 6.93921875, 0.7097123284313726)
('HIBE', 20.582929613281248, 0.7124498865322466)
('MPA', 14.708906265625, 0.7132600148970899)
('AVBH', 13.70265625, 0.7134235049019607)
('NKX', 15.61308598046875, 0.7148850629079878)
('NOM', 15.695195265625, 0.7148994661925487)
('OSUR', 6.2056640625, 0.7155093612132353)
('MHE', 14.004921875, 0.7176494056372549)
('TNLX', 3.74296875, 0.7177487990196079)
('FMCKN', 3.692421875, 0.7177886213235295)
('HBCYF', 7.057734375, 0.719077199754902)
('HIVE', 5.9721875, 0.7205755882352942)
('ORRF', 17.70886719921875, 0.7230760376913364)
('MHD', 17.47101561328125, 0.7233777837007871)
('GLBZ', 11.5274609375, 0.7237845082720588)
('GLAXF', 20.600820375, 0.7237910903852469)
('KLPEF', 44.671615253906246, 0.7240296939050453)
('UTI', 3.9398046875, 0.7244701577818627)
('MDRX', 13.62765625, 0.7261952696078431)
('DMB', 12.819375, 0.7275886274509805)
('JCE', 14.01296876171875, 0.7288061094595861)
('TCRD', 11.0200390625, 0.7288105867034314)
('SOFO', 6.3864453125, 0.7291414322916667)
('SGI', 5.4196484375, 0.7291634053308824)
('KSBI', 12.74625, 0.7294619607843138)
('INVE', 2.599453125, 0.729873425245098)
('NTXFF', 5.3912890625, 0.7300536259191177)
('TEXQY', 2.1836811320754714, 0.7307658011578044)
('AXGN', 5.261171875, 0.7309845036764705)
('ZODFY', 4.9660546875, 0.7320914322916668)
('OMTL', 2.982421875, 0.7324270526960784)
('GPK', 13.133359375, 0.7327808272058824)
('AMKBY', 7.026328125, 0.7343621507352942)
('SFDL', 20.410703140625, 0.7345312611446704)
('MTGB', 15.84128492578125, 0.735502503283481)
('SUNS', 15.06855469921875, 0.7368093129531756)
('RVEN', 6.626796875, 0.7398798958333335)
('SGAMF', 10.475546875000001, 0.7404922487745098)
('VMM', 14.0153125, 0.740540294117647)
('VEOEY', 22.8583984375, 0.7417029643901607)
('TAUX', 176.53962264150942, 0.7417953116066324)
('AFT', 15.52874998828125, 0.7419812007550236)
('TOTZF', 10.378359375, 0.7439839644607842)
('LEAT', 3.5309765625000002, 0.7449092386642157)
('AST', 4.0060625, 0.7463887490196078)
('OHAI', 3.4928125, 0.7465136274509804)
('SIFI', 13.1764453125, 0.747474765625)
('WLWHY', 6.3196484375, 0.7484026210171568)
('MVO', 5.6410546875, 0.7485953538602941)
('MBI', 7.1138671875, 0.7486622411151961)
('PGZ', 16.89441407421875, 0.7489400302078494)
('RLGT', 3.87875, 0.7493309803921568)
('MSLP', 3.0156640625, 0.7511054396446079)
('NZF', 14.58796875390625, 0.7512264596630098)
('BHWB', 17.637031203125, 0.7515215116815507)
('SURRY', 7.11081640625, 0.7529966759650736)
('DNIYY', 14.6629687421875, 0.7533213262034392)
('NMT', 14.29171875390625, 0.7540237158688764)
('JHI', 15.10453124609375, 0.7553056489375433)
('AMBK', 10.596484375, 0.7556424938725492)
('GLUU', 3.1791796875, 0.7560773636642156)
('EVGN', 7.2885546875, 0.7567794715073529)
('ELOS', 7.62265625, 0.7572101715686275)
('XIN', 3.9253515625, 0.757563797487745)
('ON', 9.5726171875, 0.7578021430759805)
('NAO', 5.197578125, 0.7603635232843138)
('ELPVY', 4.9846875, 0.7606132352941176)
('TAST', 12.6259375, 0.7607261764705884)
('QBEIF', 8.579140625, 0.7618980821078432)
('CBR', 2.588046875, 0.7619059742647059)
('DLHC', 3.5194140625, 0.7622055376838236)
('MHGU', 10.3597265625, 0.7622144347426472)
('CTBI', 34.89339848046875, 0.7624288953919133)
('NPP', 15.28230468359375, 0.7646319124667582)
('AVX', 12.8195703125, 0.7651256969975491)
('AMFC', 11.7933599296875, 0.7658017975039246)
('SYNYY', 9.1489453125, 0.767596922487745)
('BRCD', 9.4461328125, 0.7680316528799019)
('SEV', 9.77359375, 0.768037230392157)
('UETMF', 23.004842906249998, 0.768323342598172)
('IBDRY', 27.23136716015625, 0.7686823698181666)
('BONT', 2.390234375, 0.769337199754902)
('ISCO', 3.21375, 0.7694658823529411)
('RTOKY', 12.08515625, 0.7695756617647059)
('ELEZY', 10.415506792452831, 0.7698306682870212)
('CLIR', 4.629375, 0.7700803921568627)
('GDRZF', 3.51125, 0.7708894901960784)
('DRA', 15.99945325, 0.770903391970847)
('WCRS', 3.6780859375, 0.7710414200367647)
('NTEC', 4.830560784313725, 0.7718721764088313)
('NVG', 14.79074215625, 0.7724695437500618)
('JCS', 7.6387109375, 0.7731493121936275)
('ROYMY', 13.84426172265625, 0.7739266124561621)
('CIWV', 10.23890625, 0.7742497794117649)
('HRT', 5.024296875, 0.7758222487745099)
('CSLT', 4.1489453125, 0.7767545695465686)
('FSNUY', 17.61382816015625, 0.7771563785439154)
('NXJ', 13.835625, 0.7774490196078431)
('TSSJF', 20.5042965859375, 0.7779590991901953)
('MIXT', 4.791015625, 0.7779981801470588)
('GF', 14.169921875, 0.7784745036764705)
('NPKYY', 10.33987890625, 0.7788293617493872)
('TGS', 5.7453515625, 0.7792837974877451)
('JAKK', 8.0342578125, 0.779447290134804)
('ARCO', 3.666171875, 0.7807680330882353)
('SPND', 2.4349453125, 0.7808188597426471)
('SYAAF', 2.95886328125, 0.7813267145680147)
('FSPKF', 5.9350390625, 0.781807841605392)
('FRAF', 23.05722651171875, 0.7818186245778195)
('PGEJF', 3.4348828125, 0.7835074371936274)
('HTCH', 3.05703125, 0.7835762500000001)
('TNAV', 6.075625, 0.7838827450980391)
('ARWR', 5.428359375, 0.7862318075980391)
('SCD', 12.553203125, 0.7874602879901961)
('CBSHP', 26.7117968359375, 0.7906650347982318)
('RZA', 28.76644530859375, 0.7907750964995163)
('EIP', 13.4566796875, 0.7930536381740196)
('MCBK', 19.98046880859375, 0.7931809062589947)
('PDRDY', 22.0483203359375, 0.7935653468025142)
('LEJU', 5.20593359375, 0.7943258347886029)
('ONE', 3.3721960784313723, 0.7948313787247183)
('SAND', 3.3027734375, 0.795329140625)
('WSCI', 4.0017578125, 0.7954121920955882)
('MBFJF', 5.457890625, 0.795663768382353)
('GWGH', 6.692078125, 0.7958364487745098)
('TROV', 5.225625, 0.7964835294117647)
('IVH', 13.009765625, 0.7967873958333332)
('TMRAY', 10.2029296875, 0.7974019715073528)
('AMRH', 5.75210546875, 0.7974386123621323)
('AVK', 13.6525, 0.7987874509803922)
('FFIC', 20.773007796875, 0.799203882543339)
('CDNA', 5.30671875, 0.7995185480392156)
('CNIG', 16.59343753515625, 0.7995263410123831)
('NSAT', 5.0113671875, 0.7995726332720587)
('GAIA', 6.52515625, 0.8023333088235294)
('SPNS', 11.409375, 0.8026882352941176)
('PES', 2.7189453125, 0.8032173146446078)
('ABDC', 11.69488671875, 0.8037399282935049)
('TMRAF', 10.14609375, 0.8058387990196078)
('FLEX', 11.416328125, 0.8069448958333334)
('GEQ', 16.2861718828125, 0.8069679994231705)
('PNI', 12.9394921875, 0.807072290134804)
('WTBA', 18.7733202734375, 0.8074106839250622)
('NMI', 11.8930859375, 0.8082316161151961)
('JBN', 16.44097660546875, 0.8088833185803027)
('OCFC', 18.25527348046875, 0.8096900608763762)
('MDXG', 8.4783984375, 0.8112174249387255)
('PROV', 17.5846875859375, 0.8116415080544083)
('SPPI', 6.1974609375, 0.8117429396446079)
('CZR', 7.4871875, 0.8125300980392158)
('MDWD', 7.98105859375, 0.8129102592984069)
('KELTF', 3.5336796875, 0.8135018107230392)
('HCAP', 12.0343359375, 0.8140756357230392)
('PDLI', 3.847109375, 0.815094356617647)
('YLDGY', 14.626601562500001, 0.8169801700367629)
('LNDC', 11.670859375, 0.8171106311274509)
('NNA', 2.5436328125, 0.819984790134804)
('ISM', 23.09050783984375, 0.8223772064210683)
('MBTF', 7.29734375, 0.8227968382352941)
('NETDY', 4.817363018867924, 0.8229356502181248)
('ZIONW', 3.0353125, 0.8245897058823529)
('HTR', 22.5896484140625, 0.8248372210794982)
('JDWPF', 10.2451171875, 0.8252211626838233)
('HWCC', 6.1996875000000005, 0.825585)
('HRG', 13.0915234375, 0.8271525719975491)
('VER', 8.6654296875, 0.8275590303308824)
('FCCO', 13.56296875, 0.8279048774509804)
('CZBS', 7.7721484375, 0.8295604641544118)
('ISDR', 6.249296875, 0.8323673468137255)
('AA', 9.3228125, 0.8324563725490196)
('ENCR', 4.503884765625, 0.8336692465513175)
('KVHI', 9.2615234375, 0.8338411994485294)
('VKSC', 3.5713671875, 0.833939692095588)
('BWEN', 2.9535546875, 0.8340567264093136)
('RBSPF', 3.891875, 0.8355878431372549)
('GLADO', 24.76564056640625, 0.8359582492189055)
('BBF', 14.63851561328125, 0.8365750045043243)
('ALOT', 14.1383984375, 0.8367107582720589)
('NR', 5.3105078125, 0.8367460156250001)
('SHBI', 10.8348046875, 0.8377340793504902)
('REGI', 8.537890625, 0.8379155330882353)
('ERN', 2.926875, 0.8387941176470588)
('FKYS', 25.650976550781248, 0.8393742697461387)
('NINOF', 13.42078125, 0.8403664460784318)
('MTU', 5.4948046875, 0.8408344715073529)
('TFECY', 4.552356862745097, 0.8410380965570479)
